1.5821, 13.8858, 1
5.4843, 1.3105, 0
4.0764, 3.0030, 0
4.6909, 4.6178, 0
2.1273, 13.6962, 1
3.0203, 1.8151, 0
4.0526, 2.7776, 0
3.1336, 3.0950, 0
2.4805, 14.3080, 1
1.7703, 3.2932, 1
5.1649, 0.4080, 0
0.8384, 5.7928, 1
2.9349, 15.4122, 1
5.5396, 5.2260, 0
4.8214, 3.4968, 0
3.7340, 2.1496, 0
6.2217, 4.8362, 0
2.9743, 9.6543, 1
2.8868, 10.5582, 1
1.9574, 13.6584, 1
4.7077, 1.7573, 0
2.6254, 19.2900, 1
2.8595, 27.6647, 1
3.1417, 19.5837, 1
3.1073, 10.5675, 1
1.3804, 10.6168, 1
3.5717, 3.4026, 0
3.9029, 1.4385, 0
5.8653, 5.8218, 0
0.5601, 2.9275, 1
6.0683, 0.6491, 0
4.9952, 4.1637, 0
4.9930, 2.6255, 0
4.2963, 1.0289, 0
2.8595, 13.1559, 1
4.0537, 2.0770, 0
0.9647, 8.3421, 1
3.5515, 1.2010, 0
5.0403, 5.7934, 0
4.4337, 3.5569, 0
3.0621, 29.2611, 1
6.2101, 1.9843, 0
5.5873, 0.8987, 0
4.9123, 0.6652, 0
3.0555, 0.9761, 0
1.0732, 10.7134, 1
2.6955, 19.0186, 1
1.5189, 14.2200, 1
3.1187, 9.2690, 1
3.1200, 1.1479, 0
2.7294, 12.9658, 1
4.6512, 4.9388, 0
3.6785, 34.8254, 1
5.3561, 2.9299, 0
3.2283, 28.3754, 1
0.8510, 3.0413, 1
3.4442, 8.5945, 1
4.9053, 4.7138, 0
4.2093, 1.8449, 0
5.6998, 4.3589, 0
3.7639, 3.6277, 0
3.6977, 26.2216, 1
3.7047, 1.3620, 0
1.6871, 8.2391, 1
4.9394, 1.5635, 0
1.1405, 6.6055, 1
3.2429, 1.8535, 0
3.4711, 3.5353, 0
3.2293, 20.7173, 1
2.3683, 14.6341, 1
4.1180, 2.4072, 0
4.9001, 1.8725, 0
2.6997, 3.7977, 1
1.2841, 4.8450, 1
0.8080, 4.0307, 1
2.7648, 26.0508, 1
4.1264, 4.1222, 0
5.5389, 6.0160, 0
6.1272, 4.2452, 0
3.6893, 25.3423, 1
1.3132, 4.8364, 1
2.5723, 5.3652, 1
4.0303, 3.9530, 0
2.0100, 11.3073, 1
3.3962, 2.4894, 0
1.8496, 16.3932, 1
3.8761, 31.9578, 1
3.8831, 0.1846, 0
1.1563, 8.0625, 1
3.6557, 4.0346, 0
0.5837, 1.1316, 1
5.4654, 5.1810, 0
6.1652, 6.9183, 0
1.2422, 6.5198, 1
3.8120, 16.9038, 1
3.4687, 12.2416, 1
6.2778, 5.9776, 0
4.1199, 0.8415, 0
6.0086, 3.3648, 0
4.9076, 0.0197, 0
5.0313, 5.1947, 0
5.3924, 5.6069, 0
1.6788, 12.9411, 1
4.9411, 1.9139, 0
3.2854, 13.8040, 1
5.5593, 5.3659, 0
5.6170, 4.4301, 0
3.2375, 27.2353, 1
3.4162, 9.2325, 1
3.5489, 8.7610, 1
2.8328, 9.3280, 1
3.1606, 2.1156, 0
4.2403, 2.4392, 0
2.0910, 18.0843, 1
6.4870, 6.5768, 0
2.3626, 10.9721, 1
4.7020, 5.3130, 0
2.8568, 23.6662, 1
1.6088, 10.3145, 1
2.3207, 8.6916, 1
4.7641, 3.9444, 0
5.9318, 0.1765, 0
4.0683, 0.5761, 0
4.9186, 4.2821, 0
4.2248, 1.7660, 0
5.5318, 3.3455, 0
1.7950, 6.0866, 1
5.2192, 0.4465, 0
3.2680, 17.6075, 1
3.6617, 30.0477, 1
1.6171, 7.2790, 1
1.3616, 11.3258, 1
5.7180, 2.2591, 0
5.5840, 1.4500, 0
5.2725, 4.5541, 0
1.5437, 9.7133, 1
3.2799, 16.6340, 1
4.8349, 0.4155, 0
2.5204, 5.7959, 1
3.8128, 17.2117, 1
3.4284, 1.3746, 0
4.5686, 1.8070, 0
4.1356, 1.3174, 0
3.1041, 1.8160, 0
4.5737, 2.9249, 0
4.0593, 4.5931, 0
2.2601, 4.3477, 1
5.1145, 4.4434, 0
2.9493, 4.5049, 1
3.1289, 1.5269, 0
1.3250, 9.4491, 1
3.1263, 0.8954, 0
0.9292, 8.0000, 1
1.5587, 2.1699, 1
0.5058, 3.5189, 1
5.1113, 1.1604, 0
2.5085, 14.8685, 1
1.0912, 7.4065, 1
4.2592, 4.7930, 0
6.4816, 0.4238, 0
3.7230, 3.1184, 0
2.2660, 19.2970, 1
1.9536, 10.1412, 1
4.8554, 2.0702, 0
2.9682, 18.7834, 1
1.8343, 12.6661, 1
6.4746, 2.4905, 0
0.5931, 3.9963, 1
5.3916, 5.4100, 0
5.5843, 1.8604, 0
4.6061, 0.7399, 0
2.2949, 5.4673, 1
1.5113, 7.3710, 1
4.9339, 2.4592, 0
3.0880, 2.8178, 0
4.2251, 2.4256, 0
1.8133, 10.6904, 1
2.8319, 7.0135, 1
3.9792, 14.1981, 1
6.1590, 0.4106, 0
4.5178, 2.6262, 0
4.3602, 4.9156, 0
1.8301, 3.7667, 1
6.2187, 2.8448, 0
5.1572, 0.6231, 0
5.5296, 5.8590, 0
0.5991, 5.1562, 1
4.8885, 3.8816, 0
3.6811, 0.4821, 0
3.5840, 2.5790, 0
2.0145, 18.3015, 1
3.8657, 16.3909, 1
0.9204, 8.2606, 1
3.9457, 0.3032, 0
5.9154, 1.6846, 0
2.7496, 25.4166, 1
0.9336, 4.3795, 1
4.7603, 1.1163, 0
4.2339, 2.3223, 0
3.2365, 7.7889, 1
2.1220, 4.1227, 1
2.3156, 7.9474, 1
1.6736, 14.6676, 1
6.1732, 4.0573, 0
1.6262, 5.5729, 1
2.6516, 22.4314, 1
2.7459, 17.9915, 1
2.9737, 20.9548, 1
0.8201, 5.0468, 1
4.6760, 2.2117, 0
4.0920, 2.3459, 0
3.6400, 12.5748, 1
5.4920, 2.1602, 0
0.5338, 4.5714, 1
2.8490, 5.4438, 1
0.6375, 3.2223, 1
1.8829, 12.6339, 1
3.8165, 33.0357, 1
3.2988, 0.0555, 0
4.4274, 0.2383, 0
4.4824, 1.9853, 0
3.4947, 3.1458, 0
5.7432, 3.2105, 0
3.2431, 22.2758, 1
1.0533, 10.1080, 1
3.7299, 0.8757, 0
2.2668, 11.5119, 1
3.8166, 1.6092, 0
4.1282, 2.4029, 0
2.6785, 6.5380, 1
3.2704, 3.7213, 0
3.7059, 28.5832, 1
3.2513, 6.9947, 1
5.7590, 0.6661, 0
3.7576, 28.6176, 1
2.3375, 11.0159, 1
3.3514, 15.2478, 1
3.8653, 17.8209, 1
3.8960, 0.4115, 0
1.9225, 17.3740, 1
3.7097, 22.5021, 1
0.7004, 4.5966, 1
5.9052, 5.8655, 0
1.6722, 5.5718, 1
5.1402, 2.0190, 0
6.3086, 4.4653, 0
5.3786, 3.7670, 0
2.3195, 21.7262, 1
4.2928, 3.2000, 0
3.1233, 0.9206, 0
1.9008, 11.8040, 1
3.4390, 2.7115, 0
1.9216, 5.3896, 1
5.5019, 5.0557, 0
3.3261, 19.4538, 1
4.9981, 1.4316, 0
1.4359, 6.9079, 1
3.8470, 4.0284, 0
2.2307, 9.3244, 1
6.4715, 0.1184, 0
2.9191, 13.9908, 1
3.8836, 3.3103, 0
3.5835, 0.7489, 0
5.9045, 0.4665, 0
3.5629, 14.7748, 1
4.1311, 1.5211, 0
0.5768, 4.5535, 1
2.7374, 25.1766, 1
2.7314, 9.2335, 1
1.3395, 8.2951, 1
3.4224, 15.6959, 1
5.3341, 2.7464, 0
3.8024, 2.8972, 0
1.5609, 10.0290, 1
2.0310, 5.6661, 1
5.5101, 2.4781, 0
1.8108, 15.3843, 1
3.8335, 13.3644, 1
3.4721, 4.7933, 1
3.0688, 10.6666, 1
2.9792, 28.7994, 1
4.2276, 1.2178, 0
1.1235, 4.6161, 1
3.5192, 0.2776, 0
2.0752, 14.0720, 1
5.6510, 4.5670, 0
3.6339, 22.8829, 1
5.9728, 4.4052, 0
1.0424, 8.0809, 1
2.4693, 15.0616, 1
6.3462, 6.3297, 0
3.4889, 7.3550, 1
0.7659, 4.8923, 1
3.9378, 1.4845, 0
2.9840, 9.3725, 1
5.8850, 2.1876, 0
3.9337, 36.3443, 1
6.2175, 4.5297, 0
3.2926, 2.3951, 0
3.2473, 2.2467, 0
4.9320, 2.5859, 0
1.6358, 6.3783, 1
1.2435, 4.3180, 1
3.3304, 2.2927, 0
1.4424, 10.6277, 1
5.3955, 4.9393, 0
0.6748, 6.4093, 1
5.0086, 5.1926, 0
3.1694, 2.5412, 0
4.6111, 0.2635, 0
6.2116, 3.5425, 0
0.5314, 4.2694, 1
5.9539, 5.0343, 0
1.3296, 2.6547, 1
4.0197, 0.0013, 0
0.5468, 2.6744, 1
1.5053, 13.5746, 1
5.1561, 0.3026, 0
1.0308, 4.2737, 1
3.3156, 8.7846, 1
0.8827, 7.2054, 1
2.4389, 6.1109, 1
5.1637, 2.8584, 0
2.2846, 16.7975, 1
5.2285, 2.2296, 0
3.3205, 0.4976, 0
3.6860, 1.7893, 0
4.9279, 4.8355, 0
5.5584, 6.2662, 0
2.0113, 6.3118, 1
1.9491, 14.8140, 1
3.4377, 24.3938, 1
2.5672, 4.1906, 1
2.9840, 21.7574, 1
6.2281, 4.8477, 0
3.2495, 4.5098, 1
0.5985, 4.8622, 1
1.4096, 9.2873, 1
1.1470, 5.0390, 1
6.1914, 0.2513, 0
0.5134, 0.9224, 1
0.7415, 4.6482, 1
5.8991, 1.7070, 0
4.8987, 1.3981, 0
3.3585, 15.7062, 1
2.5535, 4.2768, 1
5.5082, 2.2662, 0
6.4550, 0.2219, 0
5.9218, 5.8902, 0
5.2224, 1.1508, 0
1.1512, 6.1226, 1
3.2781, 24.0154, 1
3.4266, 32.7070, 1
3.1758, 29.0226, 1
3.3924, 28.8557, 1
4.5596, 0.0686, 0
3.5845, 32.6181, 1
5.6991, 0.2033, 0
2.1244, 10.2879, 1
1.4289, 14.1948, 1
3.1331, 26.7401, 1
4.1862, 3.6466, 0
3.5297, 2.2938, 0
2.4763, 17.3180, 1
4.6351, 4.3758, 0
4.3710, 1.9742, 0
3.7542, 4.1614, 0
2.6157, 4.5076, 1
4.5103, 2.3062, 0
4.3577, 2.2753, 0
3.3018, 32.9598, 1
3.2187, 3.6665, 0
3.4346, 1.0525, 0
4.7747, 2.3259, 0
2.1618, 19.1699, 1
2.2995, 4.7638, 1
5.6134, 1.4315, 0
6.2275, 5.8244, 0
5.1262, 2.2940, 0
6.2751, 4.2183, 0
4.6126, 4.6670, 0
3.4252, 0.4656, 0
3.0370, 2.2722, 0
2.0983, 3.4855, 1
1.8828, 10.5799, 1
1.4115, 9.5033, 1
1.2204, 9.4747, 1
2.1398, 7.6175, 1
4.8056, 2.6541, 0
0.9005, 1.3450, 1
5.9882, 5.6376, 0
3.7045, 2.2007, 0
1.6126, 3.9053, 1
3.6540, 2.8629, 0
2.9097, 23.2603, 1
1.9009, 12.5875, 1
5.3362, 1.1241, 0
3.3507, 0.0996, 0
2.4778, 19.8795, 1
3.4330, 32.2990, 1
3.6150, 1.1366, 0
4.5868, 5.0618, 0
0.9155, 6.9116, 1
4.4087, 4.0871, 0
1.9156, 12.3973, 1
1.8482, 6.5790, 1
4.3753, 3.7444, 0
3.8894, 21.2893, 1
3.3673, 3.2792, 0
3.5840, 1.5145, 0
6.0428, 3.7304, 0
1.0188, 9.7532, 1
5.7698, 5.1296, 0
1.1033, 5.1501, 1
2.0423, 15.7395, 1
0.9888, 9.4665, 1
4.4419, 0.9767, 0
2.1566, 5.5966, 1
2.2825, 15.6336, 1
1.7840, 12.5195, 1
4.1764, 1.8336, 0
3.8949, 4.0917, 0
1.3630, 10.5872, 1
4.2003, 0.4462, 0
3.3928, 3.2769, 0
1.4939, 8.7193, 1
0.6615, 2.6671, 1
2.2306, 18.0610, 1
4.0700, 0.7099, 0
4.6916, 3.1298, 0
3.0912, 24.3029, 1
2.6829, 7.6414, 1
1.5784, 3.9155, 1
1.9290, 10.4677, 1
5.8742, 2.9733, 0
5.8361, 1.3951, 0
3.7846, 28.6463, 1
2.2350, 20.8816, 1
3.1216, 0.9560, 0
0.5123, 1.8458, 1
5.4693, 0.7421, 0
3.3870, 11.0851, 1
6.3825, 6.8277, 0
4.1302, 0.9268, 0
3.5125, 0.7057, 0
3.2809, 21.5626, 1
2.0900, 14.5643, 1
6.2843, 4.1348, 0
3.0444, 12.4723, 1
5.0057, 0.6430, 0
3.8250, 0.8106, 0
3.6139, 11.4309, 1
5.0922, 2.4407, 0
6.0611, 0.5065, 0
4.2207, 2.5096, 0
5.0808, 0.4395, 0
6.2922, 4.7636, 0
3.7477, 0.4883, 0
6.1378, 1.3299, 0
6.4982, 4.2355, 0
0.5337, 4.8460, 1
2.2295, 7.2557, 1
1.8422, 15.9622, 1
3.0130, 3.1019, 0
0.6343, 2.6045, 1
5.1576, 5.3502, 0
3.4796, 3.6671, 0
2.4279, 7.2797, 1
3.9912, 10.2532, 1
1.2450, 6.2240, 1
1.8881, 4.0575, 1
1.4385, 9.7137, 1
3.7162, 3.1438, 0
5.4042, 4.8010, 0
5.9871, 3.2932, 0
4.6967, 1.8526, 0
3.7929, 5.4990, 1
1.2161, 2.4234, 1
2.0709, 9.0844, 1
3.0599, 9.9629, 1
3.8586, 3.7884, 0
1.7956, 10.8893, 1
1.5188, 6.9661, 1
4.1113, 0.8889, 0
0.8193, 4.4703, 1
3.2918, 1.4978, 0
1.0719, 1.7134, 1
0.8004, 7.1530, 1
0.6878, 3.8827, 1
2.0046, 15.1725, 1
3.1439, 3.0809, 0
0.9970, 5.6748, 1
1.9594, 11.8861, 1
3.6395, 35.5435, 1
0.7048, 6.7796, 1
4.9061, 4.9634, 0
1.7351, 10.2352, 1
4.6933, 5.3244, 0
6.0771, 0.6176, 0
5.0429, 5.5160, 0
0.6911, 3.3516, 1
2.2826, 4.5007, 1
1.6809, 2.8089, 1
6.3030, 2.7487, 0
3.1402, 17.5232, 1
0.9231, 8.0519, 1
3.5543, 1.9375, 0
0.9387, 8.8815, 1
5.5485, 2.7836, 0
0.7817, 3.9241, 1
6.0131, 3.5345, 0
2.6161, 7.1191, 1
1.0731, 10.6001, 1
0.5136, 4.1186, 1
1.9573, 11.1503, 1
3.0960, 2.6068, 0
2.8872, 22.6287, 1
0.5513, 1.1168, 1
1.4359, 14.0677, 1
3.9818, 3.7687, 0
2.0646, 19.3314, 1
3.0655, 17.5393, 1
6.0992, 3.6359, 0
4.6779, 0.5248, 0
1.3489, 7.7749, 1
2.2769, 14.3465, 1
6.0877, 5.4839, 0
3.2090, 23.7167, 1
3.8781, 28.0580, 1
2.3607, 20.6813, 1
3.3047, 23.6698, 1
5.4933, 5.0114, 0
2.1176, 10.5516, 1
3.7532, 15.7361, 1
2.4139, 5.1713, 1
5.5764, 1.5459, 0
4.0059, 0.7885, 0
3.7917, 14.7600, 1
3.3319, 10.0532, 1
1.0522, 8.7907, 1
3.7107, 11.9770, 1
1.8898, 16.8272, 1
4.2599, 1.7012, 0
2.0306, 8.5797, 1
5.5130, 3.3006, 0
1.1655, 8.7574, 1
3.8473, 30.0623, 1
6.1446, 2.2187, 0
0.7043, 1.4988, 1
3.9774, 0.9933, 0
2.3471, 17.4161, 1
3.7293, 6.1260, 1
3.1047, 21.9825, 1
5.7243, 5.6198, 0
5.9462, 4.3970, 0
3.3965, 16.4099, 1
3.3193, 1.3444, 0
1.7188, 12.1045, 1
3.8748, 3.1690, 0
4.3829, 4.8370, 0
1.6705, 14.2171, 1
0.6922, 4.4715, 1
0.9028, 7.1439, 1
3.0904, 0.7342, 0
1.5641, 3.5322, 1
3.8655, 3.1754, 0
2.4668, 10.3305, 1
2.5091, 10.3241, 1
1.1080, 4.4349, 1
1.7099, 11.0821, 1
3.7390, 2.5638, 0
3.8321, 21.4878, 1
0.9157, 4.0986, 1
3.1483, 1.5356, 0
0.5282, 3.0380, 1
4.7109, 4.6739, 0
4.7967, 0.5443, 0
2.8880, 23.9223, 1
4.9976, 3.5680, 0
3.1437, 12.5751, 1
4.4839, 2.5989, 0
6.4319, 5.9885, 0
6.2591, 2.0992, 0
3.7493, 36.3662, 1
5.6574, 3.0550, 0
5.8467, 3.5056, 0
2.0472, 9.0125, 1
0.5301, 3.7276, 1
6.0905, 2.9776, 0
2.0571, 18.9914, 1
2.7939, 10.0761, 1
2.9912, 7.4103, 1
6.3973, 5.5829, 0
6.4797, 6.2936, 0
1.8413, 16.1240, 1
1.3671, 12.2893, 1
1.6399, 15.3749, 1
3.2280, 26.9501, 1
5.2264, 0.9572, 0
4.8090, 3.4620, 0
1.7192, 7.4863, 1
3.3358, 0.2597, 0
5.8108, 6.1026, 0
2.5371, 6.1761, 1
3.7394, 3.1852, 0
2.6573, 21.8368, 1
2.3452, 11.3218, 1
1.8258, 8.6454, 1
3.2508, 7.1668, 1
4.6871, 1.3260, 0
3.1684, 0.8245, 0
5.5862, 4.6699, 0
4.2366, 0.7500, 0
1.9728, 5.6128, 1
3.2305, 23.1484, 1
5.4297, 0.0584, 0
1.9303, 14.8362, 1
1.1743, 2.7361, 1
1.4263, 4.9636, 1
2.3958, 23.3506, 1
3.9712, 21.7316, 1
2.5793, 23.0765, 1
5.2034, 0.2618, 0
1.8920, 17.8821, 1
0.5551, 2.0487, 1
2.6158, 22.3745, 1
3.9729, 1.1689, 0
3.1855, 31.5544, 1
2.2567, 3.5260, 1
3.1769, 0.7093, 0
3.7201, 37.1482, 1
3.9330, 2.8355, 0
5.8667, 6.3351, 0
3.5984, 21.5661, 1
6.0758, 0.4408, 0
1.9700, 14.3149, 1
3.3102, 2.9255, 0
6.1935, 7.1208, 0
3.8578, 1.9199, 0
1.3700, 9.2550, 1
1.0564, 2.4855, 1
3.4636, 23.8453, 1
4.0410, 4.5268, 0
5.8292, 5.1805, 0
1.4846, 13.7762, 1
4.1397, 1.5643, 0
3.5879, 20.1043, 1
6.1348, 2.0715, 0
3.8299, 35.3711, 1
3.5806, 2.1447, 0
1.4367, 10.2198, 1
5.0284, 3.1895, 0
0.7299, 4.0592, 1
2.6049, 11.0501, 1
2.9606, 15.5106, 1
2.3499, 9.6066, 1
5.6343, 0.1619, 0
4.0630, 2.7628, 0
3.2706, 30.3105, 1
2.8774, 14.9628, 1
5.8345, 1.6336, 0
5.3783, 5.9934, 0
0.7820, 1.7370, 1
0.6858, 4.0059, 1
1.0154, 10.0829, 1
1.0776, 4.2382, 1
2.6098, 4.1223, 1
6.0007, 0.0661, 0
5.4992, 4.2505, 0
4.5296, 3.3942, 0
3.5039, 19.8350, 1
1.2195, 7.3298, 1
4.4163, 4.6172, 0
3.8458, 2.6234, 0
3.0108, 3.3573, 0
3.0634, 24.0379, 1
3.6651, 10.4334, 1
5.6713, 2.2831, 0
4.2100, 0.9623, 0
6.0061, 1.7072, 0
3.2390, 9.1832, 1
2.8930, 18.3792, 1
3.9674, 3.8274, 0
3.4491, 29.9939, 1
6.2054, 0.4884, 0
1.6473, 6.9697, 1
4.4062, 2.0781, 0
5.8097, 6.3697, 0
3.1359, 4.2917, 1
2.5513, 15.2204, 1
3.8907, 9.2442, 1
2.1937, 19.0016, 1
5.0324, 3.9640, 0
5.7597, 2.8893, 0
3.3668, 22.0624, 1
2.1432, 15.6679, 1
4.9533, 4.5106, 0
3.7673, 3.2190, 0
4.3957, 1.6116, 0
1.5025, 5.6155, 1
6.3871, 7.2665, 0
4.3499, 2.8012, 0
5.0296, 0.6950, 0
3.3487, 26.4424, 1
2.6848, 25.8549, 1
5.5403, 3.3512, 0
3.8157, 16.1336, 1
2.5176, 3.9539, 1
4.3825, 0.5619, 0
3.1416, 0.4955, 0
4.5976, 2.4036, 0
5.6963, 3.3272, 0
5.2115, 1.1261, 0
3.2221, 3.5637, 0
5.4234, 3.3516, 0
4.5457, 1.9024, 0
3.1168, 0.6377, 0
4.9309, 0.0075, 0
3.7377, 0.7697, 0
1.6864, 16.5220, 1
4.2570, 2.8055, 0
0.6268, 1.8141, 1
3.4242, 3.7230, 0
3.8627, 9.6134, 1
1.0306, 6.8229, 1
4.3235, 3.3735, 0
6.2797, 1.2031, 0
3.1453, 16.0330, 1
3.3445, 3.7403, 0
4.1434, 3.5767, 0
2.0687, 16.6641, 1
5.2866, 2.3769, 0
4.6830, 2.5631, 0
5.1514, 1.6334, 0
0.8346, 8.1861, 1
3.5894, 2.3015, 0
4.4685, 0.9473, 0
2.0703, 18.2021, 1
3.6760, 1.4372, 0
3.9281, 38.2152, 1
3.8590, 38.3734, 1
1.1831, 3.6836, 1
0.6785, 4.8925, 1
0.5337, 3.4397, 1
5.9353, 0.7429, 0
1.6651, 8.9181, 1
4.7704, 2.5457, 0
2.3689, 22.1180, 1
4.2333, 3.7710, 0
5.0047, 1.2979, 0
5.6876, 0.5889, 0
2.1970, 9.0224, 1
3.3382, 3.6400, 0
4.7353, 1.3650, 0
1.3278, 8.6637, 1
1.9159, 2.8219, 1
4.2375, 4.5578, 0
2.3458, 17.8527, 1
5.9016, 5.8219, 0
0.8935, 3.2100, 1
3.8909, 3.4992, 0
1.1229, 10.0457, 1
5.3286, 3.0395, 0
4.3263, 0.9048, 0
3.1752, 30.9569, 1
5.7736, 5.6079, 0
3.7208, 19.0552, 1
1.2947, 11.6789, 1
4.7948, 1.2215, 0
6.2274, 3.5357, 0
2.1763, 21.6076, 1
4.2360, 3.9650, 0
1.4484, 3.6612, 1
2.4144, 12.4002, 1
5.4022, 1.7578, 0
3.5779, 2.4099, 0
1.4987, 12.6185, 1
4.6087, 1.3539, 0
3.8557, 0.0927, 0
3.0108, 21.0208, 1
4.7823, 3.6523, 0
2.8437, 17.2974, 1
2.5091, 15.4429, 1
6.0771, 5.6175, 0
2.9733, 26.7639, 1
5.8167, 4.7185, 0
4.6488, 5.0108, 0
2.2445, 18.8913, 1
4.1846, 1.7125, 0
6.3726, 6.4537, 0
3.2397, 17.9896, 1
2.6564, 20.2326, 1
4.8750, 1.6020, 0
2.3643, 17.5515, 1
2.7625, 6.8455, 1
3.8780, 35.6444, 1
2.7717, 23.7603, 1
2.3107, 11.9701, 1
4.5068, 2.3592, 0
4.7400, 4.4972, 0
1.0809, 7.9797, 1
3.8338, 0.6367, 0
6.0136, 0.7395, 0
1.4336, 4.5802, 1
5.5435, 3.7292, 0
1.0950, 8.3982, 1
0.5860, 2.2384, 1
0.8878, 1.6835, 1
4.5044, 3.0752, 0
2.4466, 17.5068, 1
4.8660, 0.0038, 0
4.7604, 1.9952, 0
2.1173, 3.5165, 1
3.6740, 26.3131, 1
2.1706, 20.6804, 1
1.1265, 4.2908, 1
3.3654, 2.6161, 0
2.2163, 12.1165, 1
0.7185, 4.1005, 1
3.8901, 2.5923, 0
1.8419, 15.4635, 1
2.2958, 20.9296, 1
4.7641, 4.3650, 0
5.5761, 1.7831, 0
6.2336, 1.7959, 0
6.2990, 2.7324, 0
3.5017, 9.5348, 1
3.8712, 4.2566, 0
4.4361, 2.5310, 0
3.3439, 21.1726, 1
3.9633, 1.2537, 0
6.4516, 3.3921, 0
2.5357, 6.0107, 1
3.1640, 0.6904, 0
5.5669, 0.4371, 0
4.6961, 4.3241, 0
6.3156, 0.0748, 0
3.2857, 30.5814, 1
2.2210, 20.9792, 1
2.1809, 15.2534, 1
2.8684, 25.9722, 1
1.9970, 8.7401, 1
3.8293, 4.3465, 0
3.7742, 2.1715, 0
5.4124, 4.1666, 0
5.1902, 2.6057, 0
2.6802, 16.2713, 1
2.2201, 11.2803, 1
2.8423, 21.0213, 1
4.2782, 3.4355, 0
3.3530, 25.6249, 1
4.5704, 0.9485, 0
4.7294, 1.7111, 0
1.3576, 3.0442, 1
4.8860, 0.0512, 0
2.4192, 15.4665, 1
5.9369, 2.1548, 0
3.5431, 1.2678, 0
2.9623, 25.5517, 1
3.7531, 3.1093, 0
3.8134, 16.1052, 1
2.5111, 14.7117, 1
5.5859, 0.9207, 0
1.8540, 6.1086, 1
3.1045, 28.4977, 1
2.6576, 24.7984, 1
4.9948, 4.8405, 0
3.8508, 9.5385, 1
1.3808, 6.8947, 1
1.5432, 14.1755, 1
2.4320, 11.2268, 1
1.9513, 12.5672, 1
5.4585, 0.4422, 0
1.1981, 3.2778, 1
4.9621, 5.0827, 0
4.1357, 2.8530, 0
3.3717, 12.9761, 1
5.7898, 4.3964, 0
6.2368, 0.1905, 0
2.9857, 6.7438, 1
5.3134, 4.4006, 0
3.1732, 2.3492, 0
5.2843, 0.1630, 0
2.2278, 21.9929, 1
5.2555, 2.3552, 0
1.4859, 4.4746, 1
3.8177, 4.0589, 0
4.7982, 3.1482, 0
6.3235, 6.1186, 0
1.4818, 4.2439, 1
3.9398, 2.0373, 0
3.9757, 10.8774, 1
2.3524, 8.2981, 1
5.6206, 4.5631, 0
3.9903, 3.1247, 0
6.4783, 3.1711, 0
2.8273, 18.5601, 1
5.6574, 2.9498, 0
3.3448, 15.0318, 1
1.5707, 5.3469, 1
0.6399, 2.0332, 1
4.2266, 4.3433, 0
1.4242, 3.6603, 1
1.6297, 3.1197, 1
1.0735, 4.1763, 1
5.0112, 5.3217, 0
3.6636, 0.9221, 0
6.3708, 5.3792, 0
5.3327, 4.7005, 0
4.1780, 3.3135, 0
4.4271, 4.8512, 0
0.9227, 4.1576, 1
4.1260, 3.5629, 0
3.9870, 4.3786, 0
2.0397, 17.0060, 1
3.7710, 2.5458, 0
1.1831, 4.6733, 1
2.1822, 4.1181, 1
6.0756, 1.0060, 0
